auction_id,auction_description,round,item_name,item_description,pwb_amount,net_pwb_amount,pw_bidder,round_of_pwb,previous_pw_bidder,round_of_previous_pwb,previous_pwb_amount,previous_net_pwb_amount
96,H Block,167,AH-BEA155-H,Farmington NM-CO,"541,000","541,000",American H Block Wireless L.L.C.,114,American H Block Wireless L.L.C.,88,"492,000","492,000"
96,H Block,167,AH-BEA156-H,Albuquerque NM-AZ,"6,069,000","6,069,000",American H Block Wireless L.L.C.,100,"Spotlight Media Corp., Inc.",99,"5,270,000","3,952,500"
96,H Block,167,AH-BEA157-H,El Paso TX-NM,"8,141,000","8,141,000",American H Block Wireless L.L.C.,99,"Persons, Thomas E",98,"6,892,000","5,169,000"
96,H Block,167,AH-BEA158-H,Phoenix-Mesa AZ-NM,"19,784,000","19,784,000",American H Block Wireless L.L.C.,36,CTM Spectrum LLC,30,"17,938,000","17,938,000"
96,H Block,167,AH-BEA159-H,Tucson AZ,"6,458,000","6,458,000",American H Block Wireless L.L.C.,94,"Spotlight Media Corp., Inc.",92,"5,740,000","4,305,000"
96,H Block,167,AH-BEA160-H,LA-Riverside-Orange Cnty CA-AZ,"166,810,000","166,810,000",American H Block Wireless L.L.C.,40,CTM Spectrum LLC,39,"145,052,000","145,052,000"
96,H Block,167,AH-BEA161-H,San Diego CA,"20,554,000","20,554,000",American H Block Wireless L.L.C.,40,CTM Spectrum LLC,39,"17,867,000","17,867,000"
96,H Block,167,AH-BEA162-H,Fresno CA,"4,637,000","4,637,000",American H Block Wireless L.L.C.,73,"Spotlight Media Corp., Inc.",72,"4,032,000","3,024,000"
96,H Block,167,AH-BEA163-H,San Fran.-Oakland-San Jose CA,"59,804,000","59,804,000",American H Block Wireless L.L.C.,166,American H Block Wireless L.L.C.,38,"54,367,000","54,367,000"
96,H Block,167,AH-BEA164-H,Sacramento-Yolo CA,"6,493,000","6,493,000",American H Block Wireless L.L.C.,73,American H Block Wireless L.L.C.,67,"5,894,000","5,894,000"
96,H Block,167,AH-BEA165-H,Redding CA-OR,"1,213,000","1,213,000",American H Block Wireless L.L.C.,114,American H Block Wireless L.L.C.,94,"1,103,000","1,103,000"
96,H Block,167,AH-BEA166-H,Eugene-Springfield OR-CA,"3,875,000","3,875,000",American H Block Wireless L.L.C.,133,"Spotlight Media Corp., Inc.",132,"3,341,000","2,505,750"
96,H Block,167,AH-BEA167-H,Portland-Salem OR-WA,"10,503,000","10,503,000",American H Block Wireless L.L.C.,37,CTM Spectrum LLC,36,"9,109,000","9,109,000"
96,H Block,167,AH-BEA168-H,Pendleton OR-WA,"597,000","597,000",American H Block Wireless L.L.C.,164,American H Block Wireless L.L.C.,163,"519,000","519,000"
96,H Block,167,AH-BEA169-H,Richland-Kennewick-Pasco WA,"3,262,000","3,262,000",American H Block Wireless L.L.C.,97,"Persons, Thomas E",95,"2,899,000","2,174,250"
96,H Block,167,AH-BEA170-H,Seattle-Tacoma-Bremerton WA,"17,399,000","17,399,000",American H Block Wireless L.L.C.,29,CTM Spectrum LLC,28,"14,872,000","14,872,000"
96,H Block,167,AH-BEA171-H,Anchorage AK,"2,265,000","2,265,000",American H Block Wireless L.L.C.,108,American H Block Wireless L.L.C.,103,"1,579,000","1,579,000"
96,H Block,167,AH-BEA172-H,Honolulu HI,"7,062,000","7,062,000",American H Block Wireless L.L.C.,98,"Spotlight Media Corp., Inc.",97,"5,947,000","4,460,250"
96,H Block,167,AH-BEA173-H,Guam-Northern Mariana Islands,"301,000","301,000",American H Block Wireless L.L.C.,74,American H Block Wireless L.L.C.,70,"270,000","270,000"
96,H Block,167,AH-BEA174-H,Puerto Rico-US Virgin Islands,"4,287,000","4,287,000",American H Block Wireless L.L.C.,45,"Spotlight Media Corp., Inc.",43,"3,692,000","2,769,000"
96,H Block,167,AH-BEA175-H,American Samoa,"10,000","10,000",American H Block Wireless L.L.C.,115,American H Block Wireless L.L.C.,57,"9,000","9,000"
96,H Block,167,AH-BEA176-H,Gulf of Mexico,"227,000","227,000",American H Block Wireless L.L.C.,22,Explore Ventures LP,21,"197,000","197,000"
